"Taxa","ala","arg","asp","gln","glu","Gly","his","ile","leu","lys","met","phe","pro","ser","thr","trp","try","val","Total","ShikFam","AspFam","AspFam_Asp","SerFam","GluFam","GluFam_glu","BCAA","PyrFam","ile_BCAA","leu_BCAA","val_BCAA","gln_GluFamCorr","glu_GluFamCorr","his_GluFam","ile_GluFamCorr","leu_GluFamCorr","pro_GluFamCorr","val_GluFamCorr","ala_t","arg_t","asp_t","gln_t","glu_t","Gly_t","his_t","ile_t","leu_t","lys_t","met_t","phe_t","pro_t","ser_t","trp_t","try_t","val_t"
"A8296",1.144750235,1.123305508,1.114278316,2.494175197,1.081021761,0.624903884,4.934801881,1.415596544,1.659772569,2.774380546,0.811277655,1.053304235,-1.806903223,-0.296997615,0.738211425,0.850033257,0.700258743,1.296183577,0.272653204,0.982471985,1.196007505,1.196007505,0.154346785,0.585317315,0.898521455,1.102687509,0.790257572,0.279100529,0.564010992,0.55356657,10.12419088,0.632395179,110.3306822,0.414971087,1.189278776,0.345086485,0.671985641,0.187121755,1.330997025,8.826783117,0.796848144,48.84912448,2.359709612,1.134987103,1.058618652,0.921687811,0.700762941,0.988972264,1.467862092,1.047505545,1.8203388,1.584211383,1.114922338,1.189174926
"A8300",1.587020596,1.121663692,1.157876539,2.921567247,1.079378913,0.65411313,4.513906262,1.385967202,1.65370218,2.848000849,0.798605421,1.054164691,-1.439754233,-0.290929125,0.762865113,0.916543042,0.723068988,1.289229231,0.270225537,0.963227257,1.226464613,1.226464613,0.189248593,0.591509658,0.910890592,1.086805917,0.937899005,0.294411704,0.559986116,0.544024687,9.828894043,0.638359858,91.34510935,0.433464677,1.185424727,0.388033666,0.679406771,0.256567822,1.32902403,10.68202076,0.827244208,39.92288383,2.457238497,1.030779957,1.079086709,0.923053043,0.718208976,0.961728478,1.442468166,1.119299103,1.811255334,1.667819541,1.161993353,1.189717715
"A8304",1.340044673,1.129875003,1.145969121,2.978452601,1.076972562,0.625405504,4.789678834,1.509188078,1.828948799,2.978314193,0.782330236,1.042872653,-1.504638508,-0.563997193,0.748342101,0.849514997,0.702971439,1.381669569,0.284860119,0.977844573,1.203841041,1.203841041,0.006495436,0.60002163,0.947868381,1.224234539,0.930533006,0.269843985,0.549395408,0.57943468,9.787348434,0.640593667,94.27575546,0.392308701,1.203789186,0.384482945,0.659833323,0.184094648,1.343650146,11.13868548,0.794162322,42.56094582,2.446423808,1.00994877,1.011091912,0.980071774,0.705107778,0.949944685,1.67772063,1.12480643,1.706677013,1.595069337,1.142167079,1.166193148
"A8306",1.428092105,1.124244812,1.154435364,2.960499896,1.077555933,0.61061231,5.171609672,1.598502535,1.841505684,3.148971367,0.768641612,1.052273718,-1.556778853,-0.372371834,0.76542742,0.892934941,0.70497533,1.408367362,0.27745058,0.970259142,1.218319904,1.218319904,0.087871808,0.598034593,0.943972926,1.271660355,0.974716743,0.242237362,0.559045757,0.591476697,9.79659635,0.640193396,107.3861679,0.364701299,1.205521148,0.377195526,0.653085756,0.208856609,1.338094797,11.23216394,0.814055334,40.78257096,2.305680011,1.164083373,0.946075072,0.997495365,0.753642133,0.916078199,1.506705725,1.103099317,1.794303122,1.642005689,1.132706859,1.144870521
"A8307",1.295680699,1.066319928,1.168327143,2.718985924,1.087087986,0.64871035,3.946033917,1.463813079,1.775103034,2.965831608,0.793070268,1.048043323,-1.58322681,-0.368772994,0.758361356,0.913994425,0.708174686,1.352241627,0.262135425,0.963575864,1.224641753,1.224641753,0.146503426,0.566162645,0.816320641,1.177153154,0.8970964,0.281429861,0.550487531,0.567580551,9.90296571,0.631851019,86.21331707,0.384307684,1.210629669,0.35417908,0.645221444,0.201835872,1.383388726,10.6083972,0.789207213,43.76043268,2.366797238,0.914149316,1.002276044,0.998472812,0.766332746,0.940965137,1.476726161,1.075156975,1.725885083,1.652485108,1.107719035,1.145932394
"A8310",1.325795095,1.145256477,1.073983639,3.557856645,1.072232986,0.547684058,5.672174648,1.514706233,1.829692794,3.30800327,0.76190768,1.043516627,-1.681451348,-0.541713919,0.758678296,NA,0.689100514,1.454881076,0.302732865,0.984213103,1.16104808,1.16104808,-0.104255834,0.618732072,1.055754478,1.274440385,0.94356326,0.290437261,0.56564183,0.541132732,11.07573277,0.659332059,109.263636,0.403214082,1.197306988,0.373272279,0.653972964,0.164968422,1.352112096,8.782784441,0.913125746,44.40494147,2.182768528,1.117879734,1.038652593,0.948937176,0.714772832,0.932786001,1.776998077,1.108511386,1.794933653,1.517180063,1.148213222,1.159555511
"A8311",1.412890646,1.167986014,1.146609517,2.55845274,1.064856165,0.621027492,5.576854576,1.54816436,1.773145143,3.302480007,0.767145627,1.065232305,-1.109169341,-0.614341679,0.753024037,0.921771879,0.67547529,1.484097014,0.291570042,0.966968767,1.202291244,1.202291244,-0.022236965,0.62813597,0.894959005,1.288016083,0.987201229,0.269985741,0.592408782,0.523009184,8.05206246,0.564153496,101.4661135,0.396616365,1.187645218,NA,0.652935271,0.189679748,1.311456588,11.77745861,0.65960312,35.30612232,2.504882555,1.177784482,0.994641799,0.942048469,0.743679638,0.929984377,1.416317434,1.236252771,1.706387457,1.701836063,1.093984355,1.132817434
"A8314",1.240896645,1.091905016,1.111787298,2.818873663,1.093049371,0.726176155,4.392749686,1.354118335,1.648537762,2.939837624,0.791382875,1.034320737,-1.458120286,-0.035038021,0.783959485,0.901856846,0.736347575,1.220251906,0.254845849,0.960324869,1.203386391,1.203386391,0.419804577,0.554221152,0.86322106,1.030098488,0.811080379,0.290629983,0.537514907,0.574146714,10.70327051,0.676301344,112.1753055,0.417042143,1.199676357,0.360177341,0.673226551,0.198879564,1.337716161,7.705857979,0.857390146,46.51525438,2.644743305,1.110505168,1.073509565,0.951348632,0.782757522,0.927735496,1.618880581,1.090573785,1.904671277,1.63001995,1.158860067,1.199978534
"A8323",1.039818062,1.015438683,1.121777287,2.137448161,1.089259353,0.739375792,3.854020565,1.251737784,1.486867853,2.31830239,0.824087122,1.027972349,-1.143050327,0.097380331,0.800357441,0.869363713,0.763795076,1.147919402,0.24224503,0.961964632,1.239258746,1.239258746,0.506646755,0.5462312,0.677397315,0.911496088,0.686339533,0.305010359,0.575098422,0.514624838,8.117929834,0.546872341,94.38660961,0.457975184,1.171609071,0.394945397,0.689622904,0.169703371,1.376298257,7.49435998,0.640072999,38.24032923,2.543442277,1.021819742,1.140943079,0.888256857,0.671825643,0.967730938,1.622840712,1.142053207,1.919533939,1.574060425,1.198292291,1.218501303
"A8325",1.191871022,1.087812398,1.135829838,2.791149851,1.088552086,0.64731154,4.851971223,1.442873312,1.76168657,3.124936752,0.757941692,1.033800047,-1.37711986,-0.287267032,0.755715657,0.921193681,0.726917705,1.305301131,0.262343193,0.95661829,1.196823898,1.196823898,0.186134024,0.565160311,0.853225837,1.137993141,0.834722982,0.277115138,0.540111727,0.583862099,10.21894334,0.655258361,121.7469281,0.391260568,1.209299894,0.377442454,0.656697292,0.179278758,1.355807071,9.199827288,0.815676162,45.14672129,2.361461597,1.198137489,1.018774515,0.991016015,0.796180375,0.877405459,1.675237485,1.120744142,1.774918146,1.660474202,1.156470151,1.168606476
"A8326",1.485267218,1.120961514,1.129462489,3.08364669,1.078393208,0.582830764,5.136230034,1.522939251,1.871851617,3.085810443,0.738022694,1.054129369,-1.529350797,-0.542846866,0.734833524,0.874704079,0.69210066,1.398589361,0.287489941,0.975365028,1.186646851,1.186646851,-0.058034755,0.596257143,0.943968006,1.251107873,0.994034886,0.272072463,0.543390976,0.586659577,10.2054049,0.646219939,107.0545934,0.383890929,1.210755945,0.379566294,0.6532128,0.210610745,1.35755099,10.6036523,0.821135708,45.13672353,2.243575712,1.084176632,1.005061114,0.994799047,0.718776826,0.871400138,1.539686244,1.122818088,1.72991695,1.632712984,1.120736499,1.163368647
"A8329",1.309639313,1.079937586,1.141193541,2.807427749,1.093912995,0.619537109,4.335221755,1.347391233,1.597439675,2.573004954,0.795672611,1.02506333,-1.630579985,-0.157068639,0.769434925,0.905322639,0.740296257,1.264874599,0.254210443,0.954631734,1.218182824,1.218182824,0.234841368,0.551985572,0.855116203,1.044870473,0.844293466,0.305191324,0.563916973,0.529326482,10.70349688,0.676746758,111.347134,0.417943645,1.193881692,0.340823283,0.658606608,0.216590748,1.35105542,8.803752178,0.857602472,46.78079944,2.185543687,1.097662733,1.077356811,0.92705317,0.706623368,0.934423986,1.752777738,1.05382615,1.81656375,1.634391622,1.166590339,1.175169755
"A8343",1.117021472,1.137108885,1.134295967,2.70251702,1.0749282,0.614762702,4.82918079,1.507004677,1.845676614,2.762230833,0.770720674,1.047296794,-1.428967797,-0.449793883,0.764909485,0.897915112,0.734612247,1.365311432,0.276644103,0.962469661,1.206774704,1.206774704,0.033756438,0.601950188,0.916320546,1.196674362,0.813552827,0.254959407,0.573062114,0.56289661,7.993031579,0.598125359,91.12725924,0.39502118,1.190693414,0.393501793,0.66618132,0.153014885,1.325358096,9.771510984,0.650283026,37.71845157,2.262565095,1.046450939,0.999287271,0.947305253,0.680945445,0.915522324,1.680497903,1.126459448,1.737060548,1.647239498,1.200290511,1.162950694
"A8351",1.505845824,1.124842924,1.139930521,3.036935692,1.083229377,0.572904604,5.491787289,1.594700366,1.836170717,3.20751769,0.755756648,1.061217172,-1.725154214,-0.364131677,0.770893381,0.875178816,0.700415288,1.447595735,0.27553171,0.97717448,1.217592263,1.217592263,0.037864216,0.584411701,0.976825157,1.300761259,1.020275986,0.252396228,0.567915563,0.570168611,10.36576066,0.673826514,130.0978459,0.356184087,1.210382586,0.346298539,0.634683385,0.226323373,1.33468833,10.2161004,0.844701141,45.128226,2.138412366,1.273549465,0.944670414,0.999121907,0.768747965,0.888556245,1.371802531,1.06216045,1.790755027,1.616325637,1.116078991,1.125144728
"A8354",1.140656798,1.081538942,1.106456886,2.793641783,1.074373332,0.617195654,4.124801348,1.496656613,1.733157995,3.179087815,0.768096467,1.040355621,-1.36389748,-0.461142406,0.763856473,0.903226116,0.719221593,1.327871037,0.273717018,0.961830708,1.196169835,1.196169835,0.083756943,0.596478926,0.828129146,1.162844188,0.806612994,0.250481605,0.56084931,0.582247296,9.405077286,0.57389813,79.21350301,0.39468094,1.193459068,0.400631233,0.672065951,0.159137117,1.38687923,8.626767777,0.775445567,37.69077051,2.343052146,0.902243244,1.002506769,0.955211335,0.769315069,0.910718532,1.651362592,1.141939611,1.733959996,1.656567512,1.161739327,1.176413826
"A8365",1.110620028,1.066197705,1.152402999,2.491220052,1.094461226,0.731903253,4.629195282,1.375649237,1.619123355,2.714833921,0.814395474,1.028736858,-1.124269491,-0.125687407,0.751211733,0.896938236,0.753939892,1.208406911,0.248345384,0.956519228,1.215692647,1.215692647,0.379435695,0.545393788,0.768048142,1.025920268,0.75835683,0.269204879,0.546559033,0.584033858,9.675077071,0.638574737,132.3513318,0.40143516,1.199414135,0.396804608,0.669938694,0.177424279,1.357406033,8.885405923,0.760179238,44.90062076,2.590477109,1.264303273,1.041910934,0.949362163,0.75708487,0.959953921,1.655331158,1.157861311,1.807062024,1.614030139,1.187992493,1.194715477
"A8374",1.409109174,1.068217505,1.140679867,2.797106586,1.087995715,0.658065323,4.316961354,1.402416243,1.693342566,2.843296121,0.806089687,1.042237207,-1.624634117,-0.293048852,0.761552224,0.880820431,0.716974877,1.30687534,0.264682504,0.968172491,1.20884435,1.20884435,0.202219827,0.56379061,0.8249838,1.112092959,0.908571915,0.295174744,0.554520415,0.550845089,10.11793628,0.63183425,100.5837872,0.40450609,1.201556889,0.347676439,0.655141262,0.223165518,1.387248611,9.455443872,0.807459475,45.45375371,2.440820899,1.004639346,1.052545075,0.953319184,0.732739619,0.968010098,1.565874892,1.06891993,1.783444359,1.616041145,1.138910514,1.171117214
"A8376",1.338110849,1.12341612,1.177958163,2.754311994,1.081199996,0.613164198,4.640560536,1.483757747,1.722725867,2.749141275,0.781473769,1.05714094,-1.592826217,-0.299381057,0.750876933,0.888087825,0.719188572,1.344934394,0.271351945,0.970244512,1.221344583,1.221344583,0.134970282,0.587224128,0.927710409,1.168127632,0.904137573,0.26374828,0.564800305,0.565058142,9.429296823,0.648732219,98.15199591,0.392117248,1.195995692,0.36523313,0.661358743,0.198863837,1.330336338,12.03656046,0.76869809,41.81906815,2.286988032,1.063578843,1.005520563,0.954334112,0.694272264,0.931314158,1.399185504,1.086484982,1.813262989,1.632164192,1.15667194,1.163887279
"A8378",1.388101832,1.12596549,1.132398313,3.293249717,1.084154146,0.636703287,4.753006967,1.44602054,1.725140021,3.129830449,0.780915043,1.04942163,-1.447099904,-0.453485307,0.76734404,0.928676417,0.71861943,1.330240452,0.272551602,0.959954447,1.200262258,1.200262258,0.084013815,0.580961451,0.947265228,1.148202527,0.916483534,0.278898504,0.557905282,0.561038348,11.5216654,0.673398241,105.8955585,0.401398374,1.198386814,0.379148883,0.660847912,0.207168359,1.327815494,9.65014137,0.958498939,44.93156496,2.403699406,1.085376909,1.034635558,0.952667631,0.766119727,0.932024847,1.516399625,1.120398634,1.720528582,1.685011348,1.163074446,1.172323581
"A8387",1.514217474,1.114527939,1.09612876,3.418539214,1.079678542,0.628452648,5.725959324,1.684145521,1.90569421,3.248577224,0.757867829,1.056553693,-1.686656443,-0.628318839,0.760714864,0.90943945,0.697481467,1.461119147,0.286136869,0.966441708,1.170247911,1.170247911,-0.024318613,0.594407565,0.985906462,1.348090623,1.039076166,0.214519645,0.564858197,0.608818688,11.4610286,0.667361657,130.4545418,0.336967377,1.214685865,0.357796147,0.638068432,0.215434673,1.364270673,8.879245786,0.939854475,45.76374726,2.495411436,1.266909604,0.905078872,1.011882969,0.74747919,0.906303315,1.499188117,1.084935834,1.676358413,1.680574368,1.131624322,1.135054133
"A8389",1.367977305,1.133741945,1.16888834,3.011142389,1.081284921,0.595575851,4.924984128,1.424839287,1.686666032,3.0803986,0.783023498,1.040858393,-1.593250439,-0.306446183,0.765178563,0.898377786,0.706983267,1.327130166,0.270256636,0.965043283,1.229354165,1.229354165,0.103955573,0.589588661,0.975324167,1.129639183,0.8985802,0.287532363,0.564661903,0.544626597,10.28424882,0.670952041,106.2589341,0.416942393,1.1904426,0.366720058,0.667445165,0.207779498,1.315559288,11.3122504,0.862629092,41.71470741,2.201935604,1.16030023,1.048802817,0.939158861,0.764051213,0.933509564,1.63096934,1.084630672,1.801503862,1.643153081,1.126839246,1.170820876
"A8412",1.315796921,1.11567945,1.117950205,2.825023683,1.090724488,0.673072071,3.950968951,1.421024821,1.697232101,3.058159071,0.784513389,1.033839968,-1.441885099,-0.333289067,0.75635703,0.914101504,0.750365006,1.291163794,0.262656474,0.955744525,1.187303885,1.187303885,0.208690354,0.560558765,0.882374334,1.107253436,0.872169645,0.277195282,0.55276387,0.568952168,10.40993865,0.671422197,90.24475959,0.394348627,1.203462274,0.367694254,0.656890234,0.204391901,1.324036143,8.337109233,0.822763607,47.39416514,2.494271784,0.920330671,1.033911952,0.959678596,0.778241283,0.924998954,1.682027842,1.108738304,1.751842882,1.657630771,1.218364893,1.175899861
"A8420",1.47346649,1.169795546,1.114396066,3.201588399,1.081726699,0.600818547,5.06955697,1.418568268,1.699925636,3.188246562,0.787918709,1.045937641,-1.920159659,-0.49320676,0.7589309,0.907450506,0.716305134,1.387651358,0.281322742,0.965528465,1.187659105,1.187659105,0.006288589,0.593294487,1.090774372,1.1641605,0.961886586,0.313441042,0.573068715,0.509514733,10.78962449,0.704282545,107.7885436,0.421264472,1.191031584,0.33647865,0.654079849,0.213941561,1.294061988,9.517848506,0.88428262,46.14145985,2.30810314,1.110651292,1.074780425,0.925916891,0.752031165,0.956541263,1.615221455,1.035152071,1.735134639,1.669289375,1.171532836,1.15918396
"A8424",1.444657817,1.08466175,1.224266653,2.859888668,1.084901905,0.565351654,4.52230995,1.533146537,1.812069931,3.04990464,0.768522319,1.039835706,-1.620379287,-0.253360969,0.742572662,0.925957404,0.702090314,1.379949461,0.259946035,0.957545109,1.258014077,1.258014077,0.11116959,0.575056074,0.874814118,1.227095844,0.967134251,0.253869864,0.555302201,0.586536135,10.20141825,0.648011991,102.3211629,0.36719724,1.211620556,0.353794695,0.644525001,0.240744863,1.355929696,13.5069211,0.858352297,40.9820166,1.99962116,1.122436159,0.950009728,1.022213837,0.789466777,0.893284012,1.571447637,1.061889274,1.785563895,1.668301327,1.085284492,1.130213437
"A8430",1.561762367,1.147730371,1.147641449,2.805240231,1.074800031,0.556829191,5.103174083,1.546700036,1.830764817,3.114271741,0.756657722,1.060677076,-1.682589825,-0.376242233,NA,0.895619613,0.695315781,1.442929481,0.276988434,0.973229985,1.240249161,1.240249161,0.008890395,0.609057659,0.996946132,1.282713337,1.039294774,0.27111514,0.564800305,0.558663794,9.171160683,0.647909196,98.90099038,0.388005409,1.200167358,0.365629933,0.652488686,0.235663121,1.311638374,10.78362078,0.769068932,38.60350574,2.081280964,1.149054686,0.975654799,0.993528821,0.748852778,0.892394756,1.38731034,1.073312243,1.789652044,1.645421508,1.105870943,1.129418659
"A8610",1.384806022,1.106255454,1.16657581,2.943507266,1.078632644,0.670654305,4.941629408,1.452715871,1.714056546,2.754014856,0.789994837,1.055651809,-1.77571262,-0.317388608,0.748552255,0.875090839,0.717035944,1.365312775,0.273211821,0.971996759,1.223371059,1.223371059,0.202988537,0.594179695,0.94115458,1.166156311,0.91155068,0.285447236,0.569308862,0.539813506,9.926487505,0.644703247,103.461236,0.40878498,1.192318315,0.348316891,0.66034453,0.209132639,1.353897886,11.41402052,0.829325796,40.56981628,2.583437022,1.137714981,1.032478082,0.947264363,0.692930822,0.950174842,1.441284495,1.049543329,1.80940388,1.615413867,1.155930992,1.157156481
"A8692",1.472537391,1.10909854,1.154632634,3.04436512,1.087179411,0.615304366,4.496868007,1.507719243,1.767686634,2.976911921,0.779004913,1.046837397,-1.562956689,-0.316857215,0.761305872,0.92591981,0.708301962,1.364184892,0.266363282,0.960843797,1.215131521,1.215131521,0.125683987,0.571982202,0.92187371,1.19983278,0.962335061,0.258784996,0.561651663,0.574476676,10.9475999,0.674952758,101.8234424,0.373636192,1.207121746,0.359056832,0.646306167,0.238734397,1.336677832,10.26336717,0.893458102,45.36274154,2.241580109,1.048856439,0.979187235,0.985246722,0.753685789,0.920217723,1.5151731,1.084371397,1.774975142,1.670555744,1.117286569,1.147225101
"A91",1.186780357,1.094256745,1.259463482,2.449904082,1.08553503,0.612706744,4.686324283,1.343665382,1.630007711,2.545725261,0.799440973,1.057963981,-1.272900039,-0.165544997,0.778395327,0.930243461,0.703743319,1.243927493,0.239236812,0.961120168,1.299409403,1.299409403,0.312224545,0.568576145,0.835468552,1.038105549,0.800738672,0.304432312,0.54846786,0.548794494,8.760777636,0.615135873,108.6840209,0.432977704,1.191791541,0.393214557,0.675670074,0.210550015,1.312965055,15.01812884,0.767950728,34.34132015,2.017124359,1.366130224,1.046720469,0.977197293,0.742212751,0.918144331,1.23192235,1.105305355,1.828625361,1.63787558,1.042177947,1.158339128
"A94",1.272243645,1.152040605,1.176744744,2.386532111,1.083089832,0.656366611,4.729429988,1.456481985,1.74389616,3.019880892,0.758849014,1.04813527,-1.580927142,-0.136473665,0.757444602,0.923066662,0.692831807,1.34072003,0.263871762,0.962833815,1.229726184,1.229726184,0.285397636,0.582482464,0.923606238,1.161595528,0.870023323,0.278620498,0.555594252,0.564196596,8.350046187,0.661054018,104.2194787,0.398690228,1.200475742,0.363493392,0.659046606,0.1957326,1.285922718,11.18156924,0.673300031,40.94039646,2.428201449,1.148391491,1.01099759,0.979577396,0.770291006,0.881433122,1.484959036,1.077388613,1.882329222,1.667461464,1.128103312,1.154105279
